"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.text","Answer.Review.label","Approve","Reject"
"3J9L0X0VEOS2UZEL20076L7NRRI9WD","30EHNVFQM89B7ILYXOUZPH5BHM0B1W","Review analysis","Determine whether a review is fake or real","Review, text, real, fake","$0.05","Fri Nov 05 17:31:23 PDT 2021","5","BatchId:4594578;OriginalHitTemplateId:928390909;","3600","259200","Fri Nov 12 16:31:23 PST 2021","","","30H4UDGLTCOT3UX85PVJ8X1YAXFMPL","A2H90QIP05I3LU","Approved","Fri Nov 05 17:33:54 PDT 2021","Fri Nov 05 17:33:58 PDT 2021","Mon Nov 08 16:33:58 PST 2021","Mon Nov 08 16:34:31 PST 2021","","","4","100% (16/16)","100% (16/16)","100% (16/16)","Was great thank you","Real"
"3J9L0X0VEOS2UZEL20076L7NRRI9WD","30EHNVFQM89B7ILYXOUZPH5BHM0B1W","Review analysis","Determine whether a review is fake or real","Review, text, real, fake","$0.05","Fri Nov 05 17:31:23 PDT 2021","5","BatchId:4594578;OriginalHitTemplateId:928390909;","3600","259200","Fri Nov 12 16:31:23 PST 2021","","","3LO69W1SUDJ3KZMO2U4HEB8H911LGD","A3TNLC6XGYNDKS","Approved","Fri Nov 05 17:32:27 PDT 2021","Fri Nov 05 17:32:47 PDT 2021","Mon Nov 08 16:32:47 PST 2021","Mon Nov 08 16:33:28 PST 2021","","","20","100% (25/25)","100% (25/25)","100% (25/25)","Was great thank you","Real"
"3J9L0X0VEOS2UZEL20076L7NRRI9WD","30EHNVFQM89B7ILYXOUZPH5BHM0B1W","Review analysis","Determine whether a review is fake or real","Review, text, real, fake","$0.05","Fri Nov 05 17:31:23 PDT 2021","5","BatchId:4594578;OriginalHitTemplateId:928390909;","3600","259200","Fri Nov 12 16:31:23 PST 2021","","","3TXMY6UCAOU1UKMWSDGU56MWLG9QCC","A3VOMC0I1ZVWT","Approved","Fri Nov 05 18:32:39 PDT 2021","Fri Nov 05 18:41:00 PDT 2021","Mon Nov 08 17:41:00 PST 2021","Mon Nov 08 17:41:29 PST 2021","","","501","100% (9/9)","100% (9/9)","100% (9/9)","Was great thank you","Real"
"3J9L0X0VEOS2UZEL20076L7NRRI9WD","30EHNVFQM89B7ILYXOUZPH5BHM0B1W","Review analysis","Determine whether a review is fake or real","Review, text, real, fake","$0.05","Fri Nov 05 17:31:23 PDT 2021","5","BatchId:4594578;OriginalHitTemplateId:928390909;","3600","259200","Fri Nov 12 16:31:23 PST 2021","","","3ZPPDN2SL52AZJPO72B39ZWAWR69EO","AEUV7R2K2QEUV","Approved","Fri Nov 05 17:33:21 PDT 2021","Fri Nov 05 17:33:47 PDT 2021","Mon Nov 08 16:33:47 PST 2021","Mon Nov 08 16:34:28 PST 2021","","","26","100% (6/6)","100% (6/6)","100% (6/6)","Was great thank you","Real"
"3J9L0X0VEOS2UZEL20076L7NRRI9WD","30EHNVFQM89B7ILYXOUZPH5BHM0B1W","Review analysis","Determine whether a review is fake or real","Review, text, real, fake","$0.05","Fri Nov 05 17:31:23 PDT 2021","5","BatchId:4594578;OriginalHitTemplateId:928390909;","3600","259200","Fri Nov 12 16:31:23 PST 2021","","","3MRNMEIQWFC08FCX04398Q5KW9MDLW","AUNX1G4IZUO2","Approved","Fri Nov 05 17:34:03 PDT 2021","Fri Nov 05 17:34:12 PDT 2021","Mon Nov 08 16:34:12 PST 2021","Mon Nov 08 16:34:35 PST 2021","","","9","100% (9/9)","100% (9/9)","100% (9/9)","Was great thank you","Real"
"3PKJ68EHEW293LW5TD5KUCB388HHJG","30EHNVFQM89B7ILYXOUZPH5BHM0B1W","Review analysis","Determine whether a review is fake or real","Review, text, real, fake","$0.05","Fri Nov 05 17:31:23 PDT 2021","5","BatchId:4594578;OriginalHitTemplateId:928390909;","3600","259200","Fri Nov 12 16:31:23 PST 2021","","","3TR2532VIZ0VSG9INWJIM5I0BYTJ67","A26Z3YPJ8RYJQJ","Approved","Fri Nov 05 17:32:20 PDT 2021","Fri Nov 05 17:32:55 PDT 2021","Mon Nov 08 16:32:55 PST 2021","Mon Nov 08 16:33:31 PST 2021","","","35","100% (6/6)","100% (6/6)","100% (6/6)","Great support and help through the entire process.","Real"
"3PKJ68EHEW293LW5TD5KUCB388HHJG","30EHNVFQM89B7ILYXOUZPH5BHM0B1W","Review analysis","Determine whether a review is fake or real","Review, text, real, fake","$0.05","Fri Nov 05 17:31:23 PDT 2021","5","BatchId:4594578;OriginalHitTemplateId:928390909;","3600","259200","Fri Nov 12 16:31:23 PST 2021","","","3MB8LZR5BPZ8MLI7SLPWC30AGIILKG","A2H90QIP05I3LU","Approved","Fri Nov 05 17:32:33 PDT 2021","Fri Nov 05 17:32:41 PDT 2021","Mon Nov 08 16:32:41 PST 2021","Mon Nov 08 16:32:45 PST 2021","","","8","100% (16/16)","100% (16/16)","100% (16/16)","Great support and help through the entire process.","Real"
"3PKJ68EHEW293LW5TD5KUCB388HHJG","30EHNVFQM89B7ILYXOUZPH5BHM0B1W","Review analysis","Determine whether a review is fake or real","Review, text, real, fake","$0.05","Fri Nov 05 17:31:23 PDT 2021","5","BatchId:4594578;OriginalHitTemplateId:928390909;","3600","259200","Fri Nov 12 16:31:23 PST 2021","","","3B837J3LDY2HD2QS2EVUP10J34KSRU","A3TNLC6XGYNDKS","Approved","Fri Nov 05 17:32:04 PDT 2021","Fri Nov 05 17:32:23 PDT 2021","Mon Nov 08 16:32:23 PST 2021","Mon Nov 08 16:32:39 PST 2021","","","19","100% (25/25)","100% (25/25)","100% (25/25)","Great support and help through the entire process.","Real"
"3PKJ68EHEW293LW5TD5KUCB388HHJG","30EHNVFQM89B7ILYXOUZPH5BHM0B1W","Review analysis","Determine whether a review is fake or real","Review, text, real, fake","$0.05","Fri Nov 05 17:31:23 PDT 2021","5","BatchId:4594578;OriginalHitTemplateId:928390909;","3600","259200","Fri Nov 12 16:31:23 PST 2021","","","37WLF8U1WZWQ30F05HJUNKIDQO6K6M","A3VOMC0I1ZVWT","Approved","Fri Nov 05 18:34:28 PDT 2021","Fri Nov 05 18:41:22 PDT 2021","Mon Nov 08 17:41:22 PST 2021","Mon Nov 08 17:41:29 PST 2021","","","414","100% (9/9)","100% (9/9)","100% (9/9)","Great support and help through the entire process.","Real"
"3PKJ68EHEW293LW5TD5KUCB388HHJG","30EHNVFQM89B7ILYXOUZPH5BHM0B1W","Review analysis","Determine whether a review is fake or real","Review, text, real, fake","$0.05","Fri Nov 05 17:31:23 PDT 2021","5","BatchId:4594578;OriginalHitTemplateId:928390909;","3600","259200","Fri Nov 12 16:31:23 PST 2021","","","3A4NIXBJ7G53C9IADX2CRGSE5NEMLN","AEUV7R2K2QEUV","Approved","Fri Nov 05 17:33:48 PDT 2021","Fri Nov 05 17:34:01 PDT 2021","Mon Nov 08 16:34:01 PST 2021","Mon Nov 08 16:34:32 PST 2021","","","13","100% (6/6)","100% (6/6)","100% (6/6)","Great support and help through the entire process.","Real"
"3UOMW19E7MCAFE64IJNPIBVIDFHC5G","30EHNVFQM89B7ILYXOUZPH5BHM0B1W","Review analysis","Determine whether a review is fake or real","Review, text, real, fake","$0.05","Fri Nov 05 17:31:23 PDT 2021","5","BatchId:4594578;OriginalHitTemplateId:928390909;","3600","259200","Fri Nov 12 16:31:23 PST 2021","","","33UKMF931JQV8HGZV35FZLXNT8VTTX","A1PRD9YPNCBEPB","Approved","Fri Nov 05 17:33:25 PDT 2021","Fri Nov 05 17:33:38 PDT 2021","Mon Nov 08 16:33:38 PST 2021","Mon Nov 08 16:33:43 PST 2021","","","13","100% (3/3)","100% (3/3)","100% (3/3)","Great and very quick help with refund!!!","Real"
"3UOMW19E7MCAFE64IJNPIBVIDFHC5G","30EHNVFQM89B7ILYXOUZPH5BHM0B1W","Review analysis","Determine whether a review is fake or real","Review, text, real, fake","$0.05","Fri Nov 05 17:31:23 PDT 2021","5","BatchId:4594578;OriginalHitTemplateId:928390909;","3600","259200","Fri Nov 12 16:31:23 PST 2021","","","32AT8R96GVF9TUI968QZUCN3A3OSUY","A3TNLC6XGYNDKS","Approved","Fri Nov 05 17:32:07 PDT 2021","Fri Nov 05 17:32:26 PDT 2021","Mon Nov 08 16:32:26 PST 2021","Mon Nov 08 16:32:40 PST 2021","","","19","100% (25/25)","100% (25/25)","100% (25/25)","Great and very quick help with refund!!!","Real"
"3UOMW19E7MCAFE64IJNPIBVIDFHC5G","30EHNVFQM89B7ILYXOUZPH5BHM0B1W","Review analysis","Determine whether a review is fake or real","Review, text, real, fake","$0.05","Fri Nov 05 17:31:23 PDT 2021","5","BatchId:4594578;OriginalHitTemplateId:928390909;","3600","259200","Fri Nov 12 16:31:23 PST 2021","","","3T3IWE1XGGTIG1O7EZBKUGM0923QTP","A3VOMC0I1ZVWT","Approved","Fri Nov 05 17:51:28 PDT 2021","Fri Nov 05 18:16:49 PDT 2021","Mon Nov 08 17:16:49 PST 2021","Mon Nov 08 17:17:29 PST 2021","","","1521","100% (9/9)","100% (9/9)","100% (9/9)","Great and very quick help with refund!!!","Real"
"3UOMW19E7MCAFE64IJNPIBVIDFHC5G","30EHNVFQM89B7ILYXOUZPH5BHM0B1W","Review analysis","Determine whether a review is fake or real","Review, text, real, fake","$0.05","Fri Nov 05 17:31:23 PDT 2021","5","BatchId:4594578;OriginalHitTemplateId:928390909;","3600","259200","Fri Nov 12 16:31:23 PST 2021","","","3WRFBPLXRKUSENDLJSDC89NXARXN3A","A6V1Q7728SR2J","Approved","Fri Nov 05 17:34:07 PDT 2021","Fri Nov 05 17:45:47 PDT 2021","Mon Nov 08 16:45:47 PST 2021","Mon Nov 08 16:46:29 PST 2021","","","700","100% (10/10)","100% (10/10)","100% (10/10)","Great and very quick help with refund!!!","Real"
"3UOMW19E7MCAFE64IJNPIBVIDFHC5G","30EHNVFQM89B7ILYXOUZPH5BHM0B1W","Review analysis","Determine whether a review is fake or real","Review, text, real, fake","$0.05","Fri Nov 05 17:31:23 PDT 2021","5","BatchId:4594578;OriginalHitTemplateId:928390909;","3600","259200","Fri Nov 12 16:31:23 PST 2021","","","30X31N5D6DWPEL4B0398UBB930XSAN","AKSLU0C30G3JT","Approved","Fri Nov 05 17:34:06 PDT 2021","Fri Nov 05 17:34:10 PDT 2021","Mon Nov 08 16:34:10 PST 2021","Mon Nov 08 16:34:35 PST 2021","","","4","100% (13/13)","100% (13/13)","100% (13/13)","Great and very quick help with refund!!!","Real"
"31YWE12TF9ID5GVIX8Y9U8UO5307XS","30EHNVFQM89B7ILYXOUZPH5BHM0B1W","Review analysis","Determine whether a review is fake or real","Review, text, real, fake","$0.05","Fri Nov 05 17:31:23 PDT 2021","5","BatchId:4594578;OriginalHitTemplateId:928390909;","3600","259200","Fri Nov 12 16:31:23 PST 2021","","","3QFUFYSY98L18RJ8LIZIA96UM074F5","A2519LCLPN7Y6I","Approved","Fri Nov 05 17:33:37 PDT 2021","Fri Nov 05 17:33:49 PDT 2021","Mon Nov 08 16:33:49 PST 2021","Mon Nov 08 16:34:29 PST 2021","","","12","100% (10/10)","100% (10/10)","100% (10/10)","Always love my seasonings! Fast delivery and great taste!","Fake"
"31YWE12TF9ID5GVIX8Y9U8UO5307XS","30EHNVFQM89B7ILYXOUZPH5BHM0B1W","Review analysis","Determine whether a review is fake or real","Review, text, real, fake","$0.05","Fri Nov 05 17:31:23 PDT 2021","5","BatchId:4594578;OriginalHitTemplateId:928390909;","3600","259200","Fri Nov 12 16:31:23 PST 2021","","","3A7Y0R2P2YU8BVTEOJS8MIVK82SXJF","A3TNLC6XGYNDKS","Approved","Fri Nov 05 17:31:54 PDT 2021","Fri Nov 05 17:32:00 PDT 2021","Mon Nov 08 16:32:00 PST 2021","Mon Nov 08 16:32:33 PST 2021","","","6","100% (25/25)","100% (25/25)","100% (25/25)","Always love my seasonings! Fast delivery and great taste!","Real"
"31YWE12TF9ID5GVIX8Y9U8UO5307XS","30EHNVFQM89B7ILYXOUZPH5BHM0B1W","Review analysis","Determine whether a review is fake or real","Review, text, real, fake","$0.05","Fri Nov 05 17:31:23 PDT 2021","5","BatchId:4594578;OriginalHitTemplateId:928390909;","3600","259200","Fri Nov 12 16:31:23 PST 2021","","","3QIYRE09YDNW4KZ6WOZTKG80C7JN1I","A6V1Q7728SR2J","Approved","Fri Nov 05 17:34:05 PDT 2021","Fri Nov 05 17:45:26 PDT 2021","Mon Nov 08 16:45:26 PST 2021","Mon Nov 08 16:45:38 PST 2021","","","681","100% (10/10)","100% (10/10)","100% (10/10)","Always love my seasonings! Fast delivery and great taste!","Real"
"31YWE12TF9ID5GVIX8Y9U8UO5307XS","30EHNVFQM89B7ILYXOUZPH5BHM0B1W","Review analysis","Determine whether a review is fake or real","Review, text, real, fake","$0.05","Fri Nov 05 17:31:23 PDT 2021","5","BatchId:4594578;OriginalHitTemplateId:928390909;","3600","259200","Fri Nov 12 16:31:23 PST 2021","","","3RWE2M8QWRGWXVEO05VT6BPQ7FDN0F","AEGRFC72Y8QHV","Approved","Fri Nov 05 17:34:05 PDT 2021","Fri Nov 05 17:34:41 PDT 2021","Mon Nov 08 16:34:41 PST 2021","Mon Nov 08 16:34:43 PST 2021","","","36","100% (8/8)","100% (8/8)","100% (8/8)","Always love my seasonings! Fast delivery and great taste!","Fake"
"31YWE12TF9ID5GVIX8Y9U8UO5307XS","30EHNVFQM89B7ILYXOUZPH5BHM0B1W","Review analysis","Determine whether a review is fake or real","Review, text, real, fake","$0.05","Fri Nov 05 17:31:23 PDT 2021","5","BatchId:4594578;OriginalHitTemplateId:928390909;","3600","259200","Fri Nov 12 16:31:23 PST 2021","","","3B4YI393VJ2TEHQ5H3VZFB5FP65SSK","AEUV7R2K2QEUV","Approved","Fri Nov 05 17:36:56 PDT 2021","Fri Nov 05 17:37:28 PDT 2021","Mon Nov 08 16:37:28 PST 2021","Mon Nov 08 16:37:39 PST 2021","","","32","100% (6/6)","100% (6/6)","100% (6/6)","Always love my seasonings! Fast delivery and great taste!","Real"
"33P2GD6NSWY4E52NBY5WVRBGNXHHKF","30EHNVFQM89B7ILYXOUZPH5BHM0B1W","Review analysis","Determine whether a review is fake or real","Review, text, real, fake","$0.05","Fri Nov 05 17:31:23 PDT 2021","5","BatchId:4594578;OriginalHitTemplateId:928390909;","3600","259200","Fri Nov 12 16:31:23 PST 2021","","","3ZAZR5XV0BOA8CNNF9Z7WZY0QIHZC0","A2H90QIP05I3LU","Approved","Fri Nov 05 17:33:10 PDT 2021","Fri Nov 05 17:33:15 PDT 2021","Mon Nov 08 16:33:15 PST 2021","Mon Nov 08 16:33:36 PST 2021","","","5","100% (16/16)","100% (16/16)","100% (16/16)","Size came back great","Real"
"33P2GD6NSWY4E52NBY5WVRBGNXHHKF","30EHNVFQM89B7ILYXOUZPH5BHM0B1W","Review analysis","Determine whether a review is fake or real","Review, text, real, fake","$0.05","Fri Nov 05 17:31:23 PDT 2021","5","BatchId:4594578;OriginalHitTemplateId:928390909;","3600","259200","Fri Nov 12 16:31:23 PST 2021","","","3Y4W8Q93L9Q34KORE85FVZ3MN7NVDW","A3TNLC6XGYNDKS","Approved","Fri Nov 05 17:32:10 PDT 2021","Fri Nov 05 17:32:29 PDT 2021","Mon Nov 08 16:32:29 PST 2021","Mon Nov 08 16:32:41 PST 2021","","","19","100% (25/25)","100% (25/25)","100% (25/25)","Size came back great","Real"
"33P2GD6NSWY4E52NBY5WVRBGNXHHKF","30EHNVFQM89B7ILYXOUZPH5BHM0B1W","Review analysis","Determine whether a review is fake or real","Review, text, real, fake","$0.05","Fri Nov 05 17:31:23 PDT 2021","5","BatchId:4594578;OriginalHitTemplateId:928390909;","3600","259200","Fri Nov 12 16:31:23 PST 2021","","","3BDCF01OG7036Q7OW0QNLBFLEXSLYC","A3VOMC0I1ZVWT","Approved","Fri Nov 05 17:35:22 PDT 2021","Fri Nov 05 17:36:01 PDT 2021","Mon Nov 08 16:36:01 PST 2021","Mon Nov 08 16:36:32 PST 2021","","","39","100% (9/9)","100% (9/9)","100% (9/9)","Size came back great","Real"
"33P2GD6NSWY4E52NBY5WVRBGNXHHKF","30EHNVFQM89B7ILYXOUZPH5BHM0B1W","Review analysis","Determine whether a review is fake or real","Review, text, real, fake","$0.05","Fri Nov 05 17:31:23 PDT 2021","5","BatchId:4594578;OriginalHitTemplateId:928390909;","3600","259200","Fri Nov 12 16:31:23 PST 2021","","","3ZAZR5XV0BOA8CNNF9Z7WZY0QJUZCF","AGSTKZDZ43HNN","Approved","Fri Nov 05 18:33:26 PDT 2021","Fri Nov 05 18:33:50 PDT 2021","Mon Nov 08 17:33:50 PST 2021","Mon Nov 08 17:34:29 PST 2021","","","24","100% (1/1)","100% (1/1)","100% (1/1)","Size came back great","Real"
"33P2GD6NSWY4E52NBY5WVRBGNXHHKF","30EHNVFQM89B7ILYXOUZPH5BHM0B1W","Review analysis","Determine whether a review is fake or real","Review, text, real, fake","$0.05","Fri Nov 05 17:31:23 PDT 2021","5","BatchId:4594578;OriginalHitTemplateId:928390909;","3600","259200","Fri Nov 12 16:31:23 PST 2021","","","35GCEFQ6IFUMVCR4MGO63WU6K54Z32","AKSLU0C30G3JT","Approved","Fri Nov 05 17:33:03 PDT 2021","Fri Nov 05 17:33:07 PDT 2021","Mon Nov 08 16:33:07 PST 2021","Mon Nov 08 16:33:34 PST 2021","","","4","100% (13/13)","100% (13/13)","100% (13/13)","Size came back great","Fake"
"3JGHED38FMX25LLS24KBDM1X79U7YY","30EHNVFQM89B7ILYXOUZPH5BHM0B1W","Review analysis","Determine whether a review is fake or real","Review, text, real, fake","$0.05","Fri Nov 05 17:31:23 PDT 2021","5","BatchId:4594578;OriginalHitTemplateId:928390909;","3600","259200","Fri Nov 12 16:31:23 PST 2021","","","3YMU66OBIXE1Y33YB9PJMJFASKTHG3","A2H90QIP05I3LU","Approved","Fri Nov 05 17:33:41 PDT 2021","Fri Nov 05 17:33:47 PDT 2021","Mon Nov 08 16:33:47 PST 2021","Mon Nov 08 16:34:28 PST 2021","","","6","100% (16/16)","100% (16/16)","100% (16/16)","Easy to find the part I needed which was delivered quickly.","Fake"
"3JGHED38FMX25LLS24KBDM1X79U7YY","30EHNVFQM89B7ILYXOUZPH5BHM0B1W","Review analysis","Determine whether a review is fake or real","Review, text, real, fake","$0.05","Fri Nov 05 17:31:23 PDT 2021","5","BatchId:4594578;OriginalHitTemplateId:928390909;","3600","259200","Fri Nov 12 16:31:23 PST 2021","","","36DSNE9QZF4LHMFMNS5C354RWYNOJ1","A3TNLC6XGYNDKS","Approved","Fri Nov 05 17:32:41 PDT 2021","Fri Nov 05 17:33:02 PDT 2021","Mon Nov 08 16:33:02 PST 2021","Mon Nov 08 16:33:32 PST 2021","","","21","100% (25/25)","100% (25/25)","100% (25/25)","Easy to find the part I needed which was delivered quickly.","Real"
"3JGHED38FMX25LLS24KBDM1X79U7YY","30EHNVFQM89B7ILYXOUZPH5BHM0B1W","Review analysis","Determine whether a review is fake or real","Review, text, real, fake","$0.05","Fri Nov 05 17:31:23 PDT 2021","5","BatchId:4594578;OriginalHitTemplateId:928390909;","3600","259200","Fri Nov 12 16:31:23 PST 2021","","","3FE2ERCCZ7EH3XIKI5AW01Q35XUPO3","A6V1Q7728SR2J","Approved","Fri Nov 05 17:34:04 PDT 2021","Fri Nov 05 17:45:10 PDT 2021","Mon Nov 08 16:45:10 PST 2021","Mon Nov 08 16:45:34 PST 2021","","","666","100% (10/10)","100% (10/10)","100% (10/10)","Easy to find the part I needed which was delivered quickly.","Real"
