STORE_ID,BOOK_ID,TRANSACTION_DATE,SALES
CA_1,3,11/29/2015,26
CA_1,3,12/5/2015,25
CA_1,3,12/15/2015,16
CA_1,3,12/20/2015,27
CA_1,3,1/1/2016,21
CA_1,3,1/5/2016,16
CA_1,3,1/13/2016,31
CA_1,3,1/20/2016,21
CA_1,3,1/26/2016,11
CA_1,3,2/3/2016,20
CA_1,3,2/6/2016,17
CA_1,3,2/19/2016,20
CA_1,3,2/21/2016,25
CA_1,3,3/1/2016,28
CA_1,3,3/6/2016,13
CA_1,3,3/17/2016,32
CA_1,3,3/23/2016,12
CA_1,3,3/26/2016,16
CA_1,3,4/7/2016,18
CA_1,3,4/9/2016,13
CA_1,3,4/22/2016,2
CA_1,3,4/23/2016,10
CA_1,3,5/5/2016,38
CA_1,3,5/12/2016,17
CA_1,3,5/15/2016,21
CA_1,3,5/23/2016,21
CA_1,3,5/31/2016,31
CA_1,3,6/9/2016,24
CA_1,3,6/17/2016,11
CA_1,3,6/19/2016,14
CA_1,41865,2/5/2014,5
CA_1,41865,2/14/2014,20
CA_1,41865,2/15/2014,17
CA_1,41865,2/26/2014,19
CA_1,41865,3/6/2014,12
CA_1,41865,3/9/2014,16
CA_1,41865,3/17/2014,27
CA_1,41865,3/26/2014,24
CA_1,41865,4/1/2014,36
CA_1,41865,4/8/2014,21
CA_1,41865,4/16/2014,20
CA_1,41865,4/22/2014,36
CA_1,41865,5/2/2014,38
CA_1,41865,5/8/2014,7
CA_1,41865,5/13/2014,6
CA_1,41865,5/22/2014,36
CA_1,41865,5/25/2014,39
CA_1,41865,5/31/2014,15
CA_1,41865,6/7/2014,14
CA_1,41865,6/15/2014,2
CA_1,41865,6/21/2014,1
CA_1,41865,7/3/2014,8
CA_1,41865,7/9/2014,31
CA_1,41865,7/14/2014,8
CA_1,41865,7/21/2014,38
CA_1,41865,8/1/2014,24
CA_1,41865,8/3/2014,31
CA_1,41865,8/15/2014,6
CA_1,41865,8/22/2014,24
CA_1,41865,8/24/2014,30
CA_1,41865,9/2/2014,27
CA_1,41865,9/7/2014,14
CA_1,41865,9/16/2014,11
CA_1,41865,9/24/2014,15
CA_1,41865,9/30/2014,17
CA_1,41865,10/9/2014,30
CA_1,41865,10/12/2014,33
CA_1,41865,10/22/2014,26
CA_1,41865,10/30/2014,36
CA_1,41865,11/3/2014,20
CA_1,41865,11/14/2014,34
CA_1,41865,11/20/2014,23
CA_1,41865,11/24/2014,19
CA_1,41865,12/3/2014,3
CA_1,41865,12/11/2014,3
CA_1,41865,12/16/2014,7
CA_1,41865,12/26/2014,2
CA_1,41865,12/29/2014,9
CA_1,41865,1/5/2015,35
CA_1,41865,1/15/2015,39
CA_1,41865,1/18/2015,5
CA_1,41865,1/25/2015,1
CA_1,41865,2/1/2015,38
CA_1,41865,2/10/2015,19
CA_1,41865,2/16/2015,32
CA_1,41865,2/21/2015,9
CA_1,41865,3/3/2015,7
CA_1,41865,3/10/2015,6
CA_1,41865,3/17/2015,32
CA_1,41865,3/25/2015,2
CA_1,41865,3/31/2015,19
CA_1,41865,4/6/2015,13
CA_1,41865,4/12/2015,5
CA_1,41865,4/23/2015,27
CA_1,41865,4/25/2015,4
CA_1,41865,5/3/2015,18
CA_1,41865,5/14/2015,13
CA_1,41865,5/22/2015,20
CA_1,41865,5/24/2015,38
CA_1,41865,6/3/2015,17
CA_1,41865,6/9/2015,18
CA_1,41865,6/14/2015,7
CA_1,41865,6/25/2015,10
CA_1,41865,7/2/2015,36
CA_1,41865,7/5/2015,39
CA_1,41865,7/12/2015,23
CA_1,41865,7/20/2015,19
CA_1,41865,7/31/2015,13
CA_1,41865,8/4/2015,11
CA_1,41865,8/9/2015,18
CA_1,41865,8/17/2015,36
CA_1,41865,8/27/2015,10
CA_1,41865,8/31/2015,22
CA_1,41865,9/8/2015,34
CA_1,41865,9/12/2015,21
CA_1,41865,9/23/2015,17
CA_1,41865,9/26/2015,26
CA_1,41865,10/3/2015,18
CA_1,41865,10/13/2015,15
CA_1,41865,10/22/2015,10
CA_1,41865,10/25/2015,8
CA_1,41865,11/2/2015,22
CA_1,41865,11/8/2015,8
CA_1,41865,11/19/2015,16
CA_1,41865,11/21/2015,5
CA_1,41865,11/29/2015,33
CA_1,41865,12/5/2015,6
CA_1,41865,12/17/2015,12
CA_1,41865,12/22/2015,26
CA_1,41865,12/31/2015,11
CA_1,41865,1/7/2016,22
CA_1,41865,1/11/2016,11
CA_1,41865,1/20/2016,32
CA_1,41865,1/24/2016,38
CA_1,41865,2/5/2016,10
CA_1,41865,2/6/2016,30
CA_1,41865,2/19/2016,33
CA_1,41865,2/23/2016,16
CA_1,41865,3/3/2016,11
CA_1,41865,3/6/2016,7
CA_1,41865,3/17/2016,29
CA_1,41865,3/20/2016,16
CA_1,41865,3/26/2016,1
CA_1,41865,4/4/2016,8
CA_1,41865,4/12/2016,22
CA_1,41865,4/20/2016,16
CA_1,41865,4/28/2016,2
CA_1,41865,5/5/2016,15
CA_1,41865,5/8/2016,37
CA_1,41865,5/20/2016,6
CA_1,41865,5/27/2016,12
CA_1,41865,5/29/2016,9
CA_1,41865,6/7/2016,18
CA_1,41865,6/13/2016,31
CA_1,41865,6/18/2016,32
CA_1,2657,3/9/2011,35
CA_1,2657,3/12/2011,27
CA_1,2657,3/23/2011,38
CA_1,2657,3/27/2011,33
CA_1,2657,4/5/2011,28
CA_1,2657,4/9/2011,13
CA_1,2657,4/19/2011,5
CA_1,2657,4/27/2011,5
CA_1,2657,5/6/2011,7
CA_1,2657,5/7/2011,29
CA_1,2657,5/16/2011,33
CA_1,2657,5/23/2011,37
CA_1,2657,5/31/2011,7
CA_1,2657,6/5/2011,28
CA_1,2657,6/11/2011,11
CA_1,2657,6/21/2011,14
CA_1,2657,6/26/2011,35
CA_1,2657,7/6/2011,37
CA_1,2657,7/11/2011,18
CA_1,2657,7/20/2011,2
CA_1,2657,7/24/2011,4
CA_1,2657,8/5/2011,8
CA_1,2657,8/6/2011,2
CA_1,2657,8/19/2011,1
CA_1,2657,8/21/2011,14
CA_1,2657,9/2/2011,34
CA_1,2657,9/5/2011,10
CA_1,2657,9/13/2011,19
CA_1,2657,9/20/2011,11
CA_1,2657,9/25/2011,17
CA_1,2657,10/7/2011,34
CA_1,2657,10/13/2011,23
CA_1,2657,10/21/2011,31
CA_1,2657,10/27/2011,18
CA_1,2657,10/30/2011,30
CA_1,2657,11/7/2011,22
CA_1,2657,11/16/2011,18
CA_1,2657,11/20/2011,33
CA_1,2657,12/1/2011,11
CA_1,2657,12/3/2011,16
CA_1,2657,12/12/2011,4
CA_1,2657,12/19/2011,11
CA_1,2657,12/25/2011,8
CA_1,2657,1/3/2012,39
CA_1,2657,1/7/2012,31
CA_1,2657,1/19/2012,29
CA_1,2657,1/21/2012,7
CA_1,2657,1/29/2012,14
CA_1,2657,2/6/2012,15
CA_1,2657,2/13/2012,30
CA_1,2657,2/23/2012,5
CA_1,2657,2/26/2012,12
CA_1,2657,3/8/2012,6
CA_1,2657,3/14/2012,2
CA_1,2657,3/22/2012,36
CA_1,2657,3/29/2012,27
CA_1,2657,4/4/2012,23
CA_1,2657,4/7/2012,9
CA_1,2657,4/15/2012,14
CA_1,2657,4/23/2012,25
CA_1,2657,4/28/2012,33
CA_1,2657,5/10/2012,36
CA_1,2657,5/18/2012,28
CA_1,2657,5/25/2012,17
CA_1,2657,5/27/2012,34
CA_1,2657,6/4/2012,20
CA_1,2657,6/13/2012,1
CA_1,2657,6/18/2012,12
CA_1,2657,6/24/2012,20
CA_1,2657,7/2/2012,30
CA_1,2657,7/8/2012,19
CA_1,2657,7/15/2012,7
CA_1,2657,7/26/2012,15
CA_1,2657,7/29/2012,36
CA_1,2657,8/4/2012,14
CA_1,2657,8/17/2012,27
CA_1,2657,8/22/2012,5
CA_1,2657,8/30/2012,23
CA_1,2657,9/3/2012,21
CA_1,2657,9/14/2012,16
CA_1,2657,9/20/2012,1
CA_1,2657,9/25/2012,27
CA_1,2657,10/5/2012,26
CA_1,2657,10/11/2012,31
CA_1,2657,10/17/2012,5
CA_1,2657,10/24/2012,11
CA_1,2657,10/30/2012,26
CA_1,2657,11/6/2012,10
CA_1,2657,11/13/2012,36
CA_1,2657,11/18/2012,9
CA_1,2657,11/25/2012,33
CA_1,2657,12/5/2012,31
CA_1,2657,12/8/2012,14
CA_1,2657,12/17/2012,15
CA_1,2657,12/24/2012,19
CA_1,2657,12/31/2012,37
CA_1,2657,1/9/2013,36
CA_1,2657,1/17/2013,33
CA_1,2657,1/24/2013,5
CA_1,2657,2/1/2013,10
CA_1,2657,2/5/2013,10
CA_1,2657,2/14/2013,33
CA_1,2657,2/20/2013,14
CA_1,2657,2/27/2013,21
CA_1,2657,3/8/2013,12
CA_1,2657,3/13/2013,16
CA_1,2657,3/21/2013,3
CA_1,2657,3/23/2013,4
CA_1,2657,4/1/2013,30
CA_1,2657,4/7/2013,15
CA_1,2657,4/14/2013,2
CA_1,2657,4/22/2013,4
CA_1,2657,5/3/2013,6
CA_1,2657,5/8/2013,9
CA_1,2657,5/14/2013,13
CA_1,2657,5/19/2013,22
CA_1,2657,5/27/2013,19
CA_1,2657,6/2/2013,1
CA_1,2657,6/10/2013,38
CA_1,2657,6/20/2013,30
CA_1,2657,6/22/2013,29
CA_1,2657,7/5/2013,11
CA_1,2657,7/9/2013,7
CA_1,2657,7/16/2013,36
CA_1,2657,7/21/2013,28
CA_1,2657,7/29/2013,5
CA_1,2657,8/5/2013,28
CA_1,2657,8/14/2013,8
CA_1,2657,8/18/2013,25
CA_1,2657,8/29/2013,37
CA_1,2657,8/31/2013,32
CA_1,2657,9/11/2013,9
CA_1,2657,9/18/2013,2
CA_1,2657,9/25/2013,32
CA_1,2657,9/30/2013,4
CA_1,2657,10/11/2013,29
CA_1,2657,10/16/2013,10
CA_1,2657,10/20/2013,29
CA_1,2657,10/27/2013,1
CA_1,2657,11/5/2013,8
CA_1,2657,11/14/2013,30
CA_1,2657,11/16/2013,18
CA_1,2657,11/28/2013,23
CA_1,2657,12/3/2013,2
CA_1,2657,12/9/2013,18
CA_1,2657,12/18/2013,39
CA_1,2657,12/24/2013,21
CA_1,2657,1/2/2014,26
CA_1,2657,1/6/2014,14
CA_1,2657,1/12/2014,36
CA_1,2657,1/19/2014,17
CA_1,2657,1/26/2014,6
CA_1,2657,2/6/2014,2
CA_1,2657,2/13/2014,20
CA_1,2657,2/19/2014,9
CA_1,2657,2/23/2014,35
CA_1,2657,3/6/2014,37
CA_1,2657,3/13/2014,7
CA_1,2657,3/18/2014,9
CA_1,2657,3/25/2014,1
CA_1,2657,4/2/2014,39
CA_1,2657,4/8/2014,31
CA_1,2657,4/14/2014,27
CA_1,2657,4/24/2014,19
CA_1,2657,4/28/2014,30
CA_1,2657,5/8/2014,11
CA_1,2657,5/16/2014,13
CA_1,2657,5/20/2014,23
CA_1,2657,5/29/2014,15
CA_1,2657,6/3/2014,24
CA_1,2657,6/12/2014,37
CA_1,2657,6/17/2014,35
CA_1,2657,6/24/2014,8
CA_1,2657,7/4/2014,34
CA_1,2657,7/7/2014,38
CA_1,2657,7/12/2014,3
CA_1,2657,7/19/2014,29
CA_1,2657,7/27/2014,30
CA_1,2657,8/5/2014,26
CA_1,2657,8/10/2014,14
CA_1,2657,8/21/2014,7
CA_1,2657,8/25/2014,37
CA_1,2657,9/1/2014,17
CA_1,2657,9/9/2014,15
CA_1,2657,9/13/2014,19
CA_1,2657,9/22/2014,30
CA_1,2657,9/30/2014,9
CA_1,2657,10/8/2014,34
CA_1,2657,10/16/2014,32
CA_1,2657,10/20/2014,32
CA_1,2657,10/31/2014,5
CA_1,2657,11/3/2014,31
CA_1,2657,11/8/2014,34
CA_1,2657,11/19/2014,13
CA_1,2657,11/23/2014,22
CA_1,2657,12/4/2014,28
CA_1,2657,12/11/2014,27
CA_1,2657,12/16/2014,31
CA_1,2657,12/24/2014,2
CA_1,2657,12/29/2014,34
CA_1,2657,1/5/2015,33
CA_1,2657,1/14/2015,36
CA_1,2657,1/22/2015,3
CA_1,2657,1/25/2015,8
CA_1,2657,2/2/2015,11
CA_1,2657,2/13/2015,7
CA_1,2657,2/20/2015,20
CA_1,2657,2/27/2015,27
CA_1,2657,3/4/2015,10
CA_1,2657,3/7/2015,19
CA_1,2657,3/16/2015,21
CA_1,2657,3/27/2015,10
CA_1,2657,3/29/2015,2
CA_1,2657,4/5/2015,22
CA_1,2657,4/16/2015,28
CA_1,2657,4/18/2015,11
CA_1,2657,4/29/2015,3
CA_1,2657,5/5/2015,20
CA_1,2657,5/11/2015,30
CA_1,2657,5/16/2015,4
CA_1,2657,5/28/2015,25
CA_1,2657,6/3/2015,13
CA_1,2657,6/8/2015,19
CA_1,2657,6/16/2015,27
CA_1,2657,6/26/2015,33
CA_1,2657,6/29/2015,7
CA_1,2657,7/10/2015,25
CA_1,2657,7/13/2015,4
CA_1,2657,7/21/2015,19
CA_1,2657,7/31/2015,4
CA_1,2657,8/6/2015,4
CA_1,2657,8/11/2015,36
CA_1,2657,8/15/2015,15
CA_1,2657,8/28/2015,27
CA_1,2657,9/4/2015,2
CA_1,2657,9/5/2015,37
CA_1,2657,9/17/2015,15
CA_1,2657,9/19/2015,13
CA_1,2657,9/27/2015,38
CA_1,2657,10/8/2015,25
CA_1,2657,10/13/2015,2
CA_1,2657,10/20/2015,19
CA_1,2657,10/24/2015,6
CA_1,2657,11/3/2015,29
CA_1,2657,11/7/2015,37
CA_1,2657,11/17/2015,30
CA_1,2657,11/21/2015,26
CA_1,2657,12/4/2015,31
CA_1,2657,12/6/2015,27
CA_1,2657,12/18/2015,6
CA_1,2657,12/23/2015,36
CA_1,2657,1/1/2016,26
CA_1,2657,1/7/2016,34
CA_1,2657,1/10/2016,29
CA_1,2657,1/16/2016,2
CA_1,2657,1/25/2016,24
CA_1,2657,1/31/2016,21
CA_1,2657,2/8/2016,38
CA_1,2657,2/15/2016,22
CA_1,2657,2/21/2016,4
CA_1,2657,2/28/2016,39
CA_1,2657,3/7/2016,26
CA_1,2657,3/18/2016,9
CA_1,2657,3/20/2016,37
CA_1,2657,3/26/2016,25
CA_1,2657,4/8/2016,19
CA_1,2657,4/13/2016,38
CA_1,2657,4/18/2016,28
CA_1,2657,4/26/2016,35
CA_1,2657,5/6/2016,8
CA_1,2657,5/10/2016,9
CA_1,2657,5/18/2016,7
CA_1,2657,5/26/2016,12
CA_1,2657,6/2/2016,35
CA_1,2657,6/6/2016,29
CA_1,2657,6/12/2016,11
CA_1,2657,6/19/2016,20
CA_1,4671,5/23/2011,37
CA_1,4671,5/31/2011,38
CA_1,4671,6/6/2011,33
CA_1,4671,6/11/2011,25
CA_1,4671,6/24/2011,11
CA_1,4671,6/30/2011,19
CA_1,4671,7/6/2011,6
CA_1,4671,7/15/2011,13
